Star Wars: Battlefront	PS2	2004	Shooter	LucasArts	1930000.00	North America
Doom II: Hell on Earth	PC	1994	Shooter	Virgin Interactive	2050000.00	North America
The Simpsons: Road Rage	PS2	2001	Racing	Electronic Arts	2020000.00	North America
Cooking Mama 2: Dinner With Friends	DS	2007	Simulation	505 Games	1610000.00	North America
Luigi's Mansion	GC	2001	Action	Nintendo	2380000.00	North America
Star Wars: Battlefront II	PS2	2005	Shooter	LucasArts	2180000.00	North America
WWF SmackDown!	PS	2000	Fighting	THQ	2010000.00	North America
Croc: Legend of the Gobbos	PS	1997	Platform	Fox Interactive	1570000.00	North America
Grand Theft Auto: Liberty City Stories	PS2	2006	Action	Take-Two Interactive	1560000.00	North America
The Getaway	PS2	2002	Action	Sony Computer Entertainment	1230000.00	North America
Tomb Raider III: Adventures of Lara Croft	PS	1997	Action	Eidos Interactive	1660000.00	North America
James Bond 007: Agent Under Fire	PS2	2001	Shooter	Electronic Arts	1900000.00	North America
LEGO Star Wars: The Video Game	PS2	2005	Action	Eidos Interactive	1980000.00	North America
Battlefield 4	X360	2013	Shooter	Electronic Arts	2140000.00	North America
FIFA Soccer 11	X360	2010	Sports	Electronic Arts	710000.00	North America
Rugrats in Paris: The Movie	PS	2000	Action	THQ	1960000.00	North America
Spyro 2: Ripto's Rage!	PS	1999	Platform	Sony Computer Entertainment	2140000.00	North America
Left 4 Dead	X360	2008	Shooter	Electronic Arts	2660000.00	North America
Mario & Sonic at the Olympic Winter Games	DS	2009	Sports	Sega	1220000.00	North America
Resident Evil 5	X360	2009	Action	Capcom	2110000.00	North America
Donkey Kong Country 3: Dixie Kong's Double Trouble!	SNES	1996	Platform	Nintendo	1170000.00	North America
Assassin's Creed: Brotherhood	X360	2010	Action	Ubisoft	2840000.00	North America
Kung Fu	NES	1985	Action	Nintendo	1640000.00	North America
Batman: Arkham Asylum	X360	2009	Action	Eidos Interactive	2200000.00	North America
Clubhouse Games	DS	2006	Misc	Nintendo	590000.00	North America
FIFA Soccer 2004	PS2	N/A	Sports	Electronic Arts	590000.00	North America
Star Wars Battlefront (2015)	XOne	2015	Shooter	Electronic Arts	1940000.00	North America
Battlefield: Bad Company 2	X360	2010	Shooter	Electronic Arts	2090000.00	North America
Guitar Hero: On Tour	DS	2008	Misc	Activision	2110000.00	North America
Assassin's Creed: Unity	XOne	2014	Action	Ubisoft	2260000.00	North America
Far Cry 3	PS3	2012	Shooter	Ubisoft	880000.00	North America
Monster Hunter 4	3DS	2013	Role-Playing	Capcom	0.00	North America
Borderlands	X360	2009	Shooter	Take-Two Interactive	2390000.00	North America
Tekken 4	PS2	2002	Fighting	Namco Bandai Games	1550000.00	North America
Battlefield 4	PS4	2013	Shooter	Electronic Arts	1340000.00	North America
LittleBigPlanet 2	PS3	2011	Platform	Sony Computer Entertainment	1820000.00	North America
Grand Theft Auto 2	PS	1998	Action	Take-Two Interactive	1130000.00	North America
Final Fantasy III	SNES	1994	Role-Playing	SquareSoft	860000.00	North America
Spider-Man 2	PS2	2004	Action	Activision	1750000.00	North America
F-1 Race	GB	1990	Racing	Nintendo	1730000.00	North America
FIFA Soccer 2003	PS2	2002	Sports	Electronic Arts	460000.00	North America
Crash Bash	PS	2000	Misc	Sony Computer Entertainment	1560000.00	North America
LEGO Batman: The Videogame	X360	2008	Action	Warner Bros. Interactive Entertainment	2030000.00	North America
Metal Gear Solid V: The Phantom Pain	PS4	2015	Action	Konami Digital Entertainment	1080000.00	North America
The Legend of Zelda: Spirit Tracks	DS	2009	Action	Nintendo	1430000.00	North America
WWF War Zone	PS	1998	Fighting	Acclaim Entertainment	2470000.00	North America
The Legend of Zelda: Majora's Mask	N64	2000	Action	Nintendo	1900000.00	North America
Professor Layton and the Unwound Future	DS	2008	Puzzle	Nintendo	650000.00	North America
Rugrats: Search For Reptar	PS	1998	Adventure	THQ	1630000.00	North America
Assassin's Creed IV: Black Flag	X360	2013	Action	Ubisoft	1900000.00	North America
English Training: Have Fun Improving Your Skills!	DS	2006	Misc	Nintendo	0.00	North America
James Bond 007: Nightfire	PS2	2002	Shooter	Electronic Arts	1450000.00	North America
Ratchet & Clank	PS2	2002	Platform	Sony Computer Entertainment	1440000.00	North America
Mario Party 9	Wii	2012	Misc	Nintendo	1150000.00	North America
Star Wars Episode III: Revenge of the Sith	PS2	2005	Action	LucasArts	1470000.00	North America
Max Payne	PS2	2001	Shooter	Take-Two Interactive	1990000.00	North America
The Lord of the Rings: The Return of the King	PS2	2003	Action	Electronic Arts	1500000.00	North America
Assassin's Creed Syndicate	PS4	2015	Action	Ubisoft	800000.00	North America
Destiny	XOne	2014	Shooter	Activision	2130000.00	North America
True Crime: Streets of LA	PS2	2003	Action	Activision	1890000.00	North America
Wii Music	Wii	2008	Misc	Nintendo	1360000.00	North America
Gran Turismo (PSP)	PSP	2009	Racing	Sony Computer Entertainment	500000.00	North America
Monster Hunter X	3DS	2015	Action	Capcom	250000.00	North America
Tekken	PS	1995	Fighting	Sony Computer Entertainment	950000.00	North America
FIFA 16	XOne	2015	Sports	Electronic Arts	880000.00	North America
L.A. Noire	PS3	2011	Adventure	Take-Two Interactive	1270000.00	North America
Madden NFL 16	PS4	2015	Sports	Electronic Arts	2330000.00	North America
Yokai Watch 2 Ganso/Honke	3DS	2014	Role-Playing	Nintendo	30000.00	North America
007: Tomorrow Never Dies	PS	1999	Shooter	Electronic Arts	1720000.00	North America
Baseball	NES	1983	Sports	Nintendo	730000.00	North America
Killer Instinct	SNES	1995	Fighting	Nintendo	2260000.00	North America
WWF SmackDown! 2: Know Your Role	PS	2000	Fighting	THQ	1760000.00	North America
Crisis Core: Final Fantasy VII	PSP	2007	Role-Playing	Square Enix	1350000.00	North America
God of War: Chains of Olympus	PSP	2008	Action	Sony Computer Entertainment	1480000.00	North America
Dragon Quest VI: Maboroshi no Daichi	SNES	1995	Role-Playing	Enix Corporation	0.00	North America
Dance Central	X360	2010	Misc	MTV Games	2150000.00	North America
Enter the Matrix	PS2	2003	Action	Atari	1780000.00	North America
Super Mario Maker	WiiU	2015	Platform	Nintendo	1180000.00	North America
Fallout: New Vegas	PS3	2010	Role-Playing	Bethesda Softworks	1520000.00	North America
LEGO Batman: The Videogame	Wii	N/A	Action	Warner Bros. Interactive Entertainment	1860000.00	North America
Rhythm Heaven	DS	2008	Misc	Nintendo	580000.00	North America
Ace Combat 04: Shattered Skies	PS2	2001	Simulation	Sony Computer Entertainment Europe	2060000.00	North America
Club Penguin: Elite Penguin Force	DS	2008	Adventure	Disney Interactive Studios	1880000.00	North America
Animal Crossing	GC	2001	Simulation	Nintendo	1920000.00	North America
LEGO Batman: The Videogame	DS	2008	Action	Warner Bros. Interactive Entertainment	1790000.00	North America
Sonic Rush	DS	2005	Platform	Sega	1220000.00	North America
Resident Evil 6	PS3	2012	Shooter	Capcom	880000.00	North America
Halo: The Master Chief Collection	XOne	2014	Shooter	Microsoft Game Studios	1890000.00	North America
FIFA Soccer 08	PS2	2007	Sports	Electronic Arts	680000.00	North America
Spider-Man	PS	2000	Action	Activision	1700000.00	North America
Need for Speed III: Hot Pursuit	PS	1998	Racing	Electronic Arts	2140000.00	North America
Star Wars Episode I Racer	N64	1999	Racing	Nintendo	2310000.00	North America
Personal Trainer: Cooking	DS	2006	Misc	Nintendo	910000.00	North America
The Elder Scrolls IV: Oblivion	PS3	2007	Role-Playing	Ubisoft	1690000.00	North America
Dragon Warrior IV	NES	1990	Role-Playing	Enix Corporation	80000.00	North America
Heavy Rain	PS3	2010	Adventure	Sony Computer Entertainment	1290000.00	North America
Mass Effect 2	X360	2010	Role-Playing	Electronic Arts	1990000.00	North America
FIFA 15	X360	2014	Sports	Electronic Arts	780000.00	North America
Dragon Ball Z: Budokai	PS2	2002	Fighting	Atari	2170000.00	North America
Madden NFL 2002	PS2	2001	Sports	Electronic Arts	2500000.00	North America
World Class Track Meet	NES	1986	Sports	Namco Bandai Games	1920000.00	North America
Borderlands 2	X360	2012	Shooter	Take-Two Interactive	1890000.00	North America
The Legend of Zelda: A Link Between Worlds	3DS	2013	Action	Nintendo	1400000.00	North America
Donkey Kong	GB	1994	Platform	Nintendo	1570000.00	North America
The Sims: Vacation	PC	2002	Simulation	Electronic Arts	1720000.00	North America
Mass Effect 3	X360	2012	Role-Playing	Electronic Arts	1940000.00	North America
Kung Fu Panda	X360	2008	Action	Activision	1910000.00	North America
Far Cry 3	X360	2012	Shooter	Ubisoft	1380000.00	North America
Epic Mickey	Wii	2010	Platform	Disney Interactive Studios	2060000.00	North America
Saints Row 2	X360	2008	Action	THQ	1940000.00	North America
Rayman	PS	1995	Platform	Ubisoft	1540000.00	North America
Killzone 2	PS3	2009	Shooter	Sony Computer Entertainment	1400000.00	North America
Tom Clancy's Splinter Cell	XB	2002	Action	Ubisoft	1850000.00	North America
Mike Tyson's Punch-Out!!	NES	1987	Fighting	Nintendo	2030000.00	North America
WWE SmackDown! Shut Your Mouth	PS2	2002	Sports	THQ	1450000.00	North America
Gears of War: Ultimate Edition	XOne	2015	Shooter	Microsoft Game Studios	2380000.00	North America
NBA 2K13	X360	2012	Sports	Take-Two Interactive	2600000.00	North America
Dragon Ball Z: Budokai Tenkaichi 3	PS2	2007	Fighting	Atari	1150000.00	North America
wwe Smackdown vs. Raw 2006	PS2	N/A	Fighting	N/A	1570000.00	North America
Middle-Earth: Shadow of Mordor	PS4	2014	Action	Warner Bros. Interactive Entertainment	1010000.00	North America
Star Fox	SNES	1993	Shooter	Nintendo	1610000.00	North America
The Sims: Livin Large	PC	2000	Misc	Electronic Arts	1670000.00	North America
World Soccer Winning Eleven 6 International	PS2	2002	Sports	Konami Digital Entertainment	120000.00	North America
Devil May Cry	PS2	2001	Action	Capcom	1360000.00	North America
Animal Crossing: Happy Home Designer	3DS	2015	Simulation	Nintendo	470000.00	North America
Battlefield: Bad Company 2	PS3	2010	Shooter	Electronic Arts	1330000.00	North America
The Sims 4	PC	2014	Simulation	Electronic Arts	960000.00	North America
Star Wars: The Old Republic	PC	2011	Role-Playing	Electronic Arts	1580000.00	North America
Sonic Heroes	PS2	2003	Platform	Sega	1040000.00	North America
Kirby Super Star Ultra	DS	2008	Platform	Nintendo	1570000.00	North America
Hitman 2: Silent Assassin	PS2	2002	Action	Eidos Interactive	1360000.00	North America
Street Fighter IV	X360	2009	Fighting	Capcom	1820000.00	North America
Wave Race 64	N64	1996	Racing	Nintendo	1980000.00	North America
SOCOM II: U.S. Navy SEALs	PS2	2003	Shooter	Sony Computer Entertainment	2220000.00	North America
WWE SmackDown! vs. RAW 2006	PS2	2005	Fighting	THQ	1450000.00	North America
inFAMOUS	PS3	2009	Action	Sony Computer Entertainment	1760000.00	North America
Pac-Man Collection	GBA	2001	Puzzle	Atari	2070000.00	North America
Mass Effect	X360	2007	Role-Playing	Microsoft Game Studios	1830000.00	North America
WarioWare: Smooth Moves	Wii	2006	Puzzle	Nintendo	870000.00	North America
Cooking Mama: Cook Off	Wii	2007	Simulation	505 Games	1430000.00	North America
Super Mario World 2: Yoshi's Island	GBA	2002	Platform	Nintendo	1750000.00	North America
FIFA 14	PS4	2013	Sports	Electronic Arts	610000.00	North America
Titanfall	XOne	2014	Shooter	Electronic Arts	1840000.00	North America
Sonic Mega Collection Plus	PS2	2004	Misc	Sega	1540000.00	North America
Sega Superstars Tennis	X360	2008	Sports	Sega	1750000.00	North America
World Soccer Winning Eleven 7 International	PS2	2003	Sports	Konami Digital Entertainment	80000.00	North America
Need for Speed: Most Wanted	PS3	2012	Racing	Electronic Arts	710000.00	North America
Hot Shots Golf 3	PS2	2001	Sports	Sony Computer Entertainment	990000.00	North America
Call of Duty: Finest Hour	PS2	2004	Shooter	Activision	1510000.00	North America
Zumba Fitness 2	Wii	2011	Sports	Majesco Entertainment	1540000.00	North America
Syphon Filter	PS	1999	Shooter	Sony Computer Entertainment	2030000.00	North America
Imagine: Babyz	DS	2007	Simulation	Ubisoft	1300000.00	North America
Colin McRae Rally	PS	1998	Racing	Codemasters	90000.00	North America
Call of Duty: Ghosts	XOne	2013	Shooter	Activision	1870000.00	North America
Madden NFL 13	X360	2012	Sports	Electronic Arts	2530000.00	North America
The Elder Scrolls III: Morrowind	XB	2002	Role-Playing	Ubisoft	2090000.00	North America
Mortal Kombat	PS3	2011	Fighting	Warner Bros. Interactive Entertainment	1980000.00	North America
F-Zero	SNES	1990	Racing	Nintendo	1370000.00	North America
Yoshi's Story	N64	1997	Platform	Nintendo	1290000.00	North America
Command & Conquer: Red Alert	PC	1996	Strategy	Virgin Interactive	1370000.00	North America
Skylanders: Spyro's Adventure	Wii	2011	Action	Activision	1400000.00	North America
FIFA 16	PS3	2015	Sports	Electronic Arts	400000.00	North America
Assassin's Creed: Brotherhood	PS3	2010	Action	Ubisoft	1870000.00	North America
BioShock	X360	2007	Shooter	Take-Two Interactive	1650000.00	North America
Madden NFL 10	X360	2009	Sports	Electronic Arts	2520000.00	North America
Medal of Honor	PS3	2010	Shooter	Electronic Arts	1280000.00	North America
WWE SmackDown! vs. Raw	PS2	2002	Fighting	THQ	1320000.00	North America
Metroid Prime	GC	2002	Shooter	Nintendo	1960000.00	North America
Finding Nemo	GBA	2003	Action	THQ	1590000.00	North America
Myst	PC	1994	Adventure	Red Orb	20000.00	North America
Need for Speed: Hot Pursuit	PS3	2010	Racing	Electronic Arts	1050000.00	North America
Imagine: Fashion Designer	DS	2007	Simulation	Ubisoft	1320000.00	North America
WWE SmackDown! Here Comes the Pain	PS2	2003	Fighting	THQ	1320000.00	North America
Star Wars: The Force Unleashed	X360	2008	Action	LucasArts	1740000.00	North America
Yoshi's Island DS	DS	2006	Platform	Nintendo	1470000.00	North America
Hot Shots Golf	PS	1997	Sports	Sony Computer Entertainment	290000.00	North America
Killzone 3	PS3	2011	Shooter	Sony Computer Entertainment	1450000.00	North America
A Bug's Life	PS	1998	Platform	Sony Computer Entertainment	1960000.00	North America
WWF SmackDown! Just Bring It	PS2	2001	Fighting	THQ	1190000.00	North America
Dragon Quest V: Tenkuu no Hanayome	SNES	1992	Role-Playing	Enix Corporation	0.00	North America
Mortal Kombat Trilogy	PS	1996	Fighting	GT Interactive	1980000.00	North America
Battlefield 3	PC	2011	Shooter	Electronic Arts	890000.00	North America
NBA Street	PS2	2001	Sports	Electronic Arts	2190000.00	North America
Professor Layton and the Last Specter	DS	2009	Puzzle	Nintendo	300000.00	North America
Monster Hunter Tri	3DS	2011	Role-Playing	Nintendo	460000.00	North America
Jak II	PS2	2003	Platform	Sony Computer Entertainment	1680000.00	North America
inFAMOUS: Second Son	PS4	2014	Action	Sony Computer Entertainment	1270000.00	North America
Ratchet & Clank: Going Commando	PS2	2003	Platform	Sony Computer Entertainment	1440000.00	North America
Tekken 6	PS3	2009	Fighting	Namco Bandai Games	1200000.00	North America
The Sims	PS2	2003	Simulation	Electronic Arts	1410000.00	North America
Sonic and the Secret Rings	Wii	2007	Platform	Sega	1240000.00	North America
Saints Row: The Third	X360	2011	Action	THQ	1250000.00	North America
Missile Command	2600	1980	Shooter	Atari	2560000.00	North America
Mario Paint	SNES	1992	Misc	Nintendo	1430000.00	North America
Assassin's Creed IV: Black Flag	PS4	2013	Action	Ubisoft	1070000.00	North America
Pokémon Stadium 2	N64	2000	Strategy	Nintendo	1020000.00	North America
Metroid	NES	1986	Action	Nintendo	1330000.00	North America
L.A. Noire	X360	2011	Adventure	Take-Two Interactive	1520000.00	North America
Call of Duty 3	X360	2006	Shooter	Activision	1490000.00	North America
The Legend of Zelda: A Link to the Past	GBA	2002	Action	Nintendo	1750000.00	North America
Onimusha: Warlords	PS2	2001	Action	Virgin Interactive	990000.00	North America
Mortal Kombat X	PS4	2015	Fighting	Warner Bros. Interactive Entertainment	1470000.00	North America
Mario Party	N64	1998	Misc	Nintendo	1250000.00	North America
Madden NFL 12	X360	2011	Sports	Electronic Arts	2420000.00	North America
LEGO Star Wars II: The Original Trilogy	PS2	2006	Action	LucasArts	1850000.00	North America
Madden NFL 11	X360	2010	Sports	Electronic Arts	2380000.00	North America
Mario vs. Donkey Kong: Mini-Land Mayhem!	DS	2010	Puzzle	Nintendo	1630000.00	North America
Skate 3	X360	2010	Sports	Electronic Arts	1460000.00	North America
Burnout 3: Takedown	PS2	2004	Racing	Electronic Arts	1230000.00	North America
Yokai Watch 2 Shinuchi	3DS	2014	Role-Playing	Level 5	0.00	North America
Need for Speed: Shift	PS3	2009	Racing	Electronic Arts	690000.00	North America
Final Fantasy XIII-2	PS3	2011	Role-Playing	Square Enix	780000.00	North America
Mortal Kombat	GEN	1992	Fighting	Arena Entertainment	1950000.00	North America
Call Of Duty 2: Big Red One	PS2	2005	Shooter	Activision	1480000.00	North America
Guitar Hero: World Tour	X360	2008	Misc	Activision	1780000.00	North America
Medal of Honor	PS	1998	Shooter	Electronic Arts	1440000.00	North America
Fable	XB	2004	Role-Playing	Microsoft Game Studios	1990000.00	North America
Hannah Montana	DS	2006	Action	Disney Interactive Studios	1590000.00	North America
Tom Clancy's Splinter Cell	PS2	2003	Action	Ubisoft	1150000.00	North America
Skylanders Giants	Wii	2012	Action	Activision	1560000.00	North America
Medal of Honor Heroes	PSP	2006	Shooter	Electronic Arts	860000.00	North America
Super Mario Bros.: The Lost Levels	NES	1986	Platform	Nintendo	0.00	North America
Star Wars: Shadows of the Empire	N64	1996	Action	Nintendo	2000000.00	North America
